phc2sys[7942265.347]: CLOCK_REALTIME phc offset       -30 s2 freq  +10374 delay   2376
phc2sys[7942266.347]: CLOCK_REALTIME phc offset       -16 s2 freq  +10379 delay   2376
phc2sys[7942267.348]: CLOCK_REALTIME phc offset        25 s2 freq  +10415 delay   2370
phc2sys[7942268.348]: CLOCK_REALTIME phc offset        23 s2 freq  +10421 delay   2336
phc2sys[7942269.348]: CLOCK_REALTIME phc offset       -40 s2 freq  +10365 delay   2366
phc2sys[7942270.349]: CLOCK_REALTIME phc offset        -2 s2 freq  +10391 delay   2375
phc2sys[7942271.349]: CLOCK_REALTIME phc offset        14 s2 freq  +10406 delay   2330
phc2sys[7942272.350]: CLOCK_REALTIME phc offset         3 s2 freq  +10399 delay   2326
phc2sys[7942273.350]: CLOCK_REALTIME phc offset       -25 s2 freq  +10372 delay   2375
phc2sys[7942274.350]: CLOCK_REALTIME phc offset        -4 s2 freq  +10386 delay   2376
phc2sys[7942275.351]: CLOCK_REALTIME phc offset        24 s2 freq  +10412 delay   2375
phc2sys[7942276.351]: CLOCK_REALTIME phc offset      -226 s2 freq  +10170 delay   1945
